iteration,feature_example,recommended_variant,reward,request_id,processed,count_a,count_b,rolling_reward
2613,blue,b,1.5,2b5d26d0-1c14-4a6a-adfc-cf98f30bc5ad,1,0,1,1.46
2614,red,a,1.5,d2fd368a-227f-40a7-b973-c5dc01e400b4,1,1,0,1.47
2615,blue,b,1.5,8bd86649-0061-4809-aa27-9c2f9158ae2b,1,0,1,1.47
2616,blue,b,1.5,01ef73b1-0303-40c8-aa78-6d250ee30f70,1,0,1,1.47
2617,red,a,1.5,6c224a92-7752-4b77-b323-b7328a4411d1,1,1,0,1.48
2618,blue,b,1.5,ee6d4692-52dd-4b35-bee3-ffac8d42d600,1,0,1,1.48
2619,blue,b,1.5,a0afafa5-3303-449b-9c8a-6ff2d33c8571,1,0,1,1.48
2620,blue,b,1.5,5a8188de-c67d-4da7-b58b-08d5b3a8c04b,1,0,1,1.48
2621,blue,b,1.5,81f85ab7-832d-43e1-b4f6-4cf8901b58a7,1,0,1,1.48
2622,red,a,1.5,065fe7ba-1579-4ab4-bb7b-d210433aa8c2,1,1,0,1.48
2623,blue,b,1.5,2037a1cd-2211-4ecc-92e2-43203133321a,1,0,1,1.48
2624,blue,b,1.5,20a81ca5-fc0c-447a-b55f-a1194d203d95,1,0,1,1.48
2625,blue,b,1.5,5da1580a-5c8d-4704-9dbf-6f2e4ec946e3,1,0,1,1.48
2626,red,a,1.5,c9dcf25e-b319-4ff0-b1a4-c47f5aba0b37,1,1,0,1.49
2627,red,a,1.5,2ff47a6c-536b-4f52-b1d8-0d1192b8a56b,1,1,0,1.49
2628,red,a,1.5,693c4cf1-1765-476f-87e0-ac292ddef60a,1,1,0,1.49
2629,blue,b,1.5,e3e6c032-b527-400f-bcdf-695a4242254a,1,0,1,1.49
2630,red,a,1.5,e2ecea3e-47ef-44c9-8b31-4bbe157ef4e1,1,1,0,1.49
2631,blue,b,1.5,ddda21e6-4911-4150-803a-10532ffa4a35,1,0,1,1.49
2632,red,a,1.5,52b806f1-ae8c-4227-85de-346f866d805b,1,1,0,1.49
2633,red,a,1.5,1ce5c4a9-5c7a-4cd9-80c3-b62562eff1fe,1,1,0,1.49
2634,red,a,1.5,97ddd829-f118-4a71-a45c-f5ec3d81d4ff,1,1,0,1.49
2635,blue,b,1.5,52f6bbd3-e625-4154-86df-7877ed6cb156,1,0,1,1.49
2636,red,a,1.5,6b1b86c4-b793-49b7-888e-5008efd7120d,1,1,0,1.49
2637,red,a,1.5,073d640a-9638-49f9-9085-a58803a698f8,1,1,0,1.49
2638,blue,b,1.5,d079d269-f0e8-41cb-8292-5979d21c43f5,1,0,1,1.49
2639,red,a,1.5,eef2fb46-14b0-4c60-9a8f-2e7be39c3f5d,1,1,0,1.49
2640,blue,b,1.5,9e5efd7d-5d20-47fd-a03e-87a189978c53,1,0,1,1.49
2641,red,b,1.0,b3357ce0-d924-4b5c-bdad-875f1eeb2f94,1,0,1,1.48
2642,blue,b,1.5,5a08e0bd-76f9-4957-850c-7715eef4bd30,1,0,1,1.48
2643,blue,b,1.5,3b63b9e3-62c6-4939-a5df-909cb30efff9,1,0,1,1.48
2644,blue,b,1.5,67e5462a-5101-446d-b223-935789283f4f,1,0,1,1.48
2645,blue,b,1.5,43dfa96b-e05d-487b-a762-47c0e3309635,1,0,1,1.48
2646,blue,a,1.0,65aa5e7e-45e7-4e1b-a0df-ed4a1423b7ff,1,1,0,1.48
2647,red,a,1.5,633eb5b4-ed5f-43ff-b37d-4f652c00c426,1,1,0,1.48
2648,red,a,1.5,3fbd6bba-1c97-44e2-b84f-3444ac851818,1,1,0,1.48
2649,blue,b,1.5,52cffb14-0212-4c14-9f44-9d1bea4b0fc5,1,0,1,1.48
2650,red,a,1.5,0aeb0bf5-8942-44ba-aaef-7096bc093df0,1,1,0,1.48
2651,blue,a,1.0,745f038e-06d6-489e-a9d4-ba0afa93241e,1,1,0,1.47
2652,blue,b,1.5,4a07220a-3366-4b74-847d-60de6600cc79,1,0,1,1.47
2653,red,a,1.5,3a337689-8f95-4135-835e-f173fb1a5cbe,1,1,0,1.47
2654,red,a,1.5,e674d136-4968-4b36-a7c9-f4b87676d17b,1,1,0,1.47
2655,blue,b,1.5,8419ca3c-1203-4630-9463-4cb5324601c5,1,0,1,1.47
2656,blue,b,1.5,4d7dec34-3cf1-4796-a0b3-3d631e07c00b,1,0,1,1.47
2657,red,a,1.5,329362ac-aa3b-45cf-a6f0-fa3dadf8ffd2,1,1,0,1.47
2658,red,a,1.5,dcb2dfa7-7b8b-485b-b7df-6f7121d1f442,1,1,0,1.47
2659,blue,b,1.5,96be940e-3042-4d5a-958f-1e5b384443db,1,0,1,1.47
2660,red,a,1.5,7b5eff56-18a0-4be7-9759-ed13b44c7504,1,1,0,1.47
2661,red,a,1.5,9e498c64-f98d-4ff6-91d8-e2c49bcec9d1,1,1,0,1.47
2662,blue,b,1.5,9719ec69-b3fa-45cf-a646-1bc3720baf5a,1,0,1,1.47
2663,blue,a,1.0,7c032f7c-d1d1-4f58-ad0f-b402c4d1aafb,1,1,0,1.46
2664,red,a,1.5,2a3513f6-186c-4416-ac4b-db5efa9512f1,1,1,0,1.46
2665,blue,b,1.5,7d50c791-f002-4f65-8606-d1a5e67f3fe1,1,0,1,1.46
2666,red,a,1.5,057beef5-1af2-4e08-8167-702ab4e45441,1,1,0,1.46
2667,red,a,1.5,5809e066-b4ec-4a81-bb37-8c5a734a1f1a,1,1,0,1.46
2668,blue,b,1.5,16a1d93b-c482-4193-b7a1-c915685babce,1,0,1,1.46
2669,red,a,1.5,ae42fd69-509b-4054-9455-3ad345719f8f,1,1,0,1.46
2670,red,a,1.5,bca30ed4-eff8-474f-b47a-60d7b1aa978e,1,1,0,1.46
2671,red,a,1.5,10878f93-5d7f-4eea-8a0b-0981e5f89ccf,1,1,0,1.46
2672,blue,a,1.0,17c9de98-68ef-4106-a1a3-a598dcd04fc5,1,1,0,1.45
2673,red,a,1.5,910fd9de-b96a-48d2-adc1-3a4948e62e97,1,1,0,1.45
2674,blue,b,1.5,0ff5ba7f-6fab-4c2b-aef4-0e742f888949,1,0,1,1.45
2675,red,a,1.5,14060e1c-340e-4a62-b5c4-6946ed012da9,1,1,0,1.45
2676,red,a,1.5,86f9d8f5-706e-4d31-8c08-4b02d4b198c0,1,1,0,1.45
2677,blue,b,1.5,6836742b-81b1-4d3d-85da-a171294b7e47,1,0,1,1.45
2678,blue,b,1.5,e65e1b8b-cacc-4b31-b0c4-c3ddef706a5c,1,0,1,1.45
2679,red,a,1.5,51e4f90c-d095-471d-b00f-5b9b55a35723,1,1,0,1.45
2680,blue,b,1.5,0f20755d-8127-4c6b-b85f-c0428bd4c996,1,0,1,1.45
2681,red,a,1.5,a664c026-b015-4a4f-849a-4ca54e4ba577,1,1,0,1.45
2682,red,a,1.5,317c9eb7-7bd0-4b8b-8d06-8db07cda53ad,1,1,0,1.45
2683,blue,a,1.0,17bc4922-a620-4c19-bbec-34c0b7cac594,1,1,0,1.44
2684,red,a,1.5,10aeb5ea-14e6-47f3-bf30-eab80de3f111,1,1,0,1.44
2685,blue,b,1.5,53944499-be53-4499-b034-c8834e22e913,1,0,1,1.44
2686,red,a,1.5,bd1f1598-825c-49b3-a3c0-b6c06ca2d4c5,1,1,0,1.44
2687,blue,b,1.5,e61614f9-2fb3-492b-99dd-5a65f6de0d35,1,0,1,1.44
2688,blue,b,1.5,014a0a90-c8a1-4fcf-ae9f-b11be224f5e5,1,0,1,1.44
2689,red,a,1.5,ecca3c2a-c572-4731-b01f-135d81eeb27f,1,1,0,1.44
2690,red,a,1.5,60d1b008-64ed-4938-8dd5-9c2ede4df946,1,1,0,1.44
2691,blue,b,1.5,be21537d-f7b3-493b-8c87-5a30ee3a2a88,1,0,1,1.45
2692,blue,b,1.5,02f7d0e8-7116-4a3d-aa35-d2cfa0b1db1b,1,0,1,1.45
2693,red,a,1.5,9d5c44dc-81ee-46cb-8e4e-5bb884d5707d,1,1,0,1.45
2694,red,a,1.5,3f160b03-c7d3-462d-8a37-93e893ba255d,1,1,0,1.45
2695,blue,b,1.5,b96d283a-ca05-4514-bc86-63ab690d7efe,1,0,1,1.45
2696,blue,b,1.5,6cab450f-0f0e-4f29-bb41-fa87c8fedad2,1,0,1,1.46
2697,red,a,1.5,452e44c9-5cf1-434f-960f-dc69510c585b,1,1,0,1.46
2698,red,a,1.5,3a1fd1cc-2a66-4660-98b4-395e7c93ece8,1,1,0,1.46
2699,red,a,1.5,575a3eb1-94ef-4ef7-9078-64802b927b28,1,1,0,1.46
2700,red,a,1.5,10e131da-d87e-430a-b719-ef1445b322b2,1,1,0,1.46
2701,red,b,1.0,8b37d98d-4946-40f1-9939-d16e49157eb7,1,0,1,1.46
2702,blue,b,1.5,95fe0e61-61da-4052-b8e2-fcb8d82ae612,1,0,1,1.46
2703,blue,b,1.5,0e8634d8-a452-4c9f-aa83-bb151550af1c,1,0,1,1.46
2704,red,a,1.5,a95eeeac-0b4f-4722-8e3f-0a0924acab25,1,1,0,1.46
2705,red,a,1.5,87f95784-934d-4e07-97e5-4e2ef63ae10c,1,1,0,1.46
2706,blue,a,1.0,f5b65b11-ce70-498c-85b3-03909c6318d7,1,1,0,1.45
2707,red,a,1.5,34f70f03-e256-4b7b-8891-3824e39b5065,1,1,0,1.45
2708,red,a,1.5,3a740ea4-49a0-4e11-8d9f-9a85bdc88dcf,1,1,0,1.45
2709,blue,b,1.5,23432f26-baec-40d8-b94a-fc9dc84c240f,1,0,1,1.45
2710,red,a,1.5,65ca7278-e335-4b27-bdc1-c9e152e404bf,1,1,0,1.45
2711,red,a,1.5,7408b700-44b9-4328-ac5f-ee5950dc738d,1,1,0,1.45
2712,red,a,1.5,f271518a-bed0-4bf2-8f0e-cf6fda969621,1,1,0,1.45
2713,blue,a,1.0,3ed3ab28-674b-4ebb-8147-1318190ee40a,1,1,0,1.45
2714,blue,b,1.5,c98eeabb-3a64-4fe9-95b1-d573ee8531eb,1,0,1,1.45
2715,red,a,1.5,f56ac695-f124-4bd7-92e1-3cdc10db44cf,1,1,0,1.45
2716,red,a,1.5,15df5d3b-b46e-4537-bfc3-25c7569152a8,1,1,0,1.45
2717,red,a,1.5,2453cc28-e410-422a-bbfb-2552b8769c80,1,1,0,1.45
2718,blue,b,1.5,4a2304e3-24cc-410d-8077-f9580101db7d,1,0,1,1.45
2719,blue,b,1.5,e963ab65-515d-4c29-8267-3fc9fb5d59ce,1,0,1,1.45
2720,blue,b,1.5,773131b7-9ba6-4cee-a39e-7deeb875c526,1,0,1,1.45
2721,blue,b,1.5,62172295-0f16-42f0-b8c4-11d94e116852,1,0,1,1.45
2722,blue,b,1.5,88430775-595b-47a5-b643-b2809e1e2df7,1,0,1,1.46
2723,red,a,1.5,dc8d7abc-278a-4c77-af32-6842dc10ab59,1,1,0,1.46
2724,red,a,1.5,3c452a71-c018-4e9d-a6a9-e733e02d3e3c,1,1,0,1.46
2725,red,a,1.5,151e8fbb-eed0-498e-bc5b-771572a62e4d,1,1,0,1.46
2726,red,a,1.5,4681d7fd-c884-4733-bc5c-a35bb8059518,1,1,0,1.46
2727,blue,b,1.5,f44d122b-99ac-43e0-b0cb-c045aa59cc37,1,0,1,1.46
2728,blue,b,1.5,233d5314-1c15-4173-baff-b47841ec1342,1,0,1,1.46
2729,red,a,1.5,d23b2719-22a4-4b95-96e8-d9f748e0894a,1,1,0,1.46
2730,red,a,1.5,b476577b-a24c-4310-bb8f-0ec904de5cf2,1,1,0,1.46
2731,red,a,1.5,7adbfb10-8653-4177-8f06-ee7d93fcbe34,1,1,0,1.46
2732,blue,b,1.5,9e892c79-9700-4ef3-98df-39a9638c1597,1,0,1,1.46
2733,blue,b,1.5,930d9d09-d908-44b3-8894-db120f98e43f,1,0,1,1.47
2734,red,a,1.5,0d0dbbe2-8aa0-4d8e-810d-714227078e29,1,1,0,1.47
2735,blue,b,1.5,b8ced8ed-e028-4893-b173-6d0eac212179,1,0,1,1.47
2736,red,a,1.5,b94a80ce-4077-4787-a8e2-6dda9460d579,1,1,0,1.47
2737,red,a,1.5,f22877b6-9a20-436d-99d6-692b8ed98c5e,1,1,0,1.47
2738,blue,a,1.0,57113982-3c39-4fa1-8db4-646c457ab6c4,1,1,0,1.46
2739,red,a,1.5,87aba1cb-af69-4114-b2d3-d6a2cdd2bc8a,1,1,0,1.46
2740,red,a,1.5,69d23c2f-463b-43b2-801a-1b74995891ed,1,1,0,1.46
2741,blue,b,1.5,180c2a62-0eee-40b8-bb7d-ea395d311e37,1,0,1,1.46
2742,red,a,1.5,39ff2fb1-331e-425e-8fdd-af5d416ea214,1,1,0,1.46
2743,red,b,1.0,2b8afc9b-55f3-439a-ad1a-e35192269a8f,1,0,1,1.45
2744,red,a,1.5,8df7c2b3-8c23-4ecc-9294-ddc88d369810,1,1,0,1.45
2745,red,a,1.5,bbad22be-fc58-4ea5-afa8-b6c6b2b3c9c7,1,1,0,1.45
2746,blue,b,1.5,d28ecccc-bc34-4c89-9686-13852f5c66f0,1,0,1,1.45
2747,red,a,1.5,483b277e-0ab0-40b5-a08a-830f7fe5d70d,1,1,0,1.45
2748,blue,b,1.5,cac3824a-7d19-4e3c-bb0c-7ead9106fed4,1,0,1,1.45
2749,red,a,1.5,09c0735b-4ed3-4dde-aff6-d441aadb925d,1,1,0,1.45
2750,red,a,1.5,6b2d4db9-c72d-4ef8-ab07-bcfac7d10136,1,1,0,1.45
2751,red,a,1.5,d081f52d-0583-43fe-af67-2bb9d0612bfb,1,1,0,1.46
2752,blue,b,1.5,9f8beae1-047a-4bf3-836b-856b7151b2af,1,0,1,1.46
2753,red,a,1.5,fb2ce935-d5fd-4583-b8c7-bb84d818c306,1,1,0,1.46
2754,red,a,1.5,21d4fec1-e158-4231-9581-53629e416a92,1,1,0,1.46
2755,red,a,1.5,a6f1b3f3-d737-4917-94c1-731c06ae6985,1,1,0,1.46
2756,blue,b,1.5,eb2f2a27-170c-4357-a6e3-953a7e307fab,1,0,1,1.47
2757,red,a,1.5,38f29c22-b669-499b-a32d-9582eaa3c59e,1,1,0,1.47
2758,red,b,1.0,0df37a87-9712-431d-8809-f3858565183c,1,0,1,1.46
2759,blue,a,1.0,f90117a8-643f-449e-9ae3-779d4511ca80,1,1,0,1.45
2760,red,b,1.0,8a44c5c9-a937-4885-975d-384aa2002aa7,1,0,1,1.44
2761,blue,b,1.5,de1f0bb2-814c-40c8-ba49-acd7264335a5,1,0,1,1.44
2762,red,a,1.5,72e3ac2d-1d35-4c13-a3e1-edf2782caa21,1,1,0,1.44
2763,red,a,1.5,8af53b98-49ab-4f5f-9cf0-6f439898a835,1,1,0,1.45
2764,blue,b,1.5,f6727723-8e9c-4238-9708-0c4a37a416ac,1,0,1,1.45
2765,red,a,1.5,33a4f15d-4a5c-451c-863a-3c167340f584,1,1,0,1.45
2766,red,b,1.0,fbea110f-87f0-43d3-b2fc-4405fa29ab00,1,0,1,1.44
2767,red,a,1.5,bddb4905-cac8-4f97-b362-0736da82bf8a,1,1,0,1.44
2768,blue,b,1.5,7f1486c9-ddc6-4c66-a5b9-43039ca4bd88,1,0,1,1.44
2769,blue,b,1.5,c9c0b55e-dbfb-4128-9aee-cb14ef69e42d,1,0,1,1.44
2770,blue,b,1.5,53fcf7ae-5f11-486f-ac56-3205cd4796c9,1,0,1,1.44
2771,blue,b,1.5,704fbc5e-8d5f-4f0d-8c9f-4949b975b521,1,0,1,1.44
2772,blue,a,1.0,726a1641-6c31-436b-baf8-9680bedeee88,1,1,0,1.43
2773,red,a,1.5,8ded18c6-ee9d-4085-a6a9-e5d064e1da3b,1,1,0,1.43
2774,blue,b,1.5,2c375d72-b0a9-46ae-9d8f-048e69e286dc,1,0,1,1.43
2775,blue,b,1.5,d69ed638-286b-444d-80b9-5b480dea7ead,1,0,1,1.43
2776,red,a,1.5,6ae77712-5794-498e-b9b7-9d3f941ed094,1,1,0,1.43
2777,red,a,1.5,b3061dd9-daa9-446d-bcfa-8f45b783ac80,1,1,0,1.43
2778,blue,b,1.5,19920b1b-ced8-4a9b-9263-7f71c915fca4,1,0,1,1.43
2779,blue,b,1.5,befaebce-f179-4c1f-8c25-e2e57a1d19fb,1,0,1,1.43
2780,blue,b,1.5,2a4edb1e-cae1-471c-9f70-5f4ea24ad122,1,0,1,1.43
2781,red,a,1.5,5d504e49-2ec4-4ce7-ac7c-f352be9001f8,1,1,0,1.43
2782,red,a,1.5,95eaa1b9-b5cf-4514-a8bd-776ed09c67bf,1,1,0,1.43
2783,red,a,1.5,3f17a2be-f5d5-4376-b2dc-8bf9c15c0ccb,1,1,0,1.43
2784,blue,b,1.5,2326bc45-99cb-425e-8576-ff3808b74491,1,0,1,1.43
2785,blue,b,1.5,c8271105-d53c-460a-9330-1bafd790c347,1,0,1,1.43
2786,blue,b,1.5,4c222402-1f4c-4501-ab21-9993ea5dea6a,1,0,1,1.43
2787,red,a,1.5,7bfaa1a0-5384-4bcb-ac47-f639d0dbebf7,1,1,0,1.43
2788,red,a,1.5,0062e0f0-b52e-4fa3-9fc1-7cadddd2d439,1,1,0,1.44
2789,blue,b,1.5,2cba2eb5-3ba6-4121-a77c-7af7083b2efd,1,0,1,1.44
2790,red,a,1.5,aae40bc8-bb3c-4551-afe1-2ff4e076de05,1,1,0,1.44
2791,blue,b,1.5,e913b52e-738c-419e-9b8a-aeb35afd388d,1,0,1,1.44
2792,red,a,1.5,3a4bd837-e21e-4ecc-b2aa-051a05023d7e,1,1,0,1.44
2793,blue,a,1.0,c0061166-8315-4ee7-9d08-fd697fcd806a,1,1,0,1.44
2794,red,a,1.5,8c6d5195-f82f-4897-9f09-25db4b7fb3da,1,1,0,1.44
2795,red,b,1.0,32f1fd7a-4304-480c-92bb-e3810de5281e,1,0,1,1.43
2796,red,a,1.5,10ba134f-a933-477e-8778-8c07ca927f1b,1,1,0,1.43
2797,red,a,1.5,4b79bb67-67da-42e6-8603-eb53d5ca59c9,1,1,0,1.43
2798,red,a,1.5,321ae6a7-40b7-4680-9401-555fee96fca8,1,1,0,1.43
2799,red,a,1.5,d73f24ec-007c-4b6a-bef2-524a55d8251a,1,1,0,1.43
2800,red,a,1.5,d099fe7c-4da8-4914-96bf-ca2623992b77,1,1,0,1.43
2801,red,b,1.0,d0254230-6bfa-44ea-b88a-228bed558dff,1,0,1,1.42
2802,blue,b,1.5,87b9ea4f-9ad7-4712-b480-1ea3d5b831f5,1,0,1,1.42
2803,blue,b,1.5,8ba5bb4b-8c80-4e34-8c98-9b479b3161f1,1,0,1,1.42
2804,blue,b,1.5,1694aad2-1a44-4dcf-86b4-c8e49212841f,1,0,1,1.42
2805,red,a,1.5,b9db6278-6233-4dc1-b74c-c28636c9aab8,1,1,0,1.42
2806,red,a,1.5,a5903b20-4cf9-4c81-9612-9efde0faf9fc,1,1,0,1.42
2807,red,a,1.5,9628b346-78c3-440f-9047-bef8bb5659a1,1,1,0,1.42
2808,blue,b,1.5,a4d2e3c0-f6d2-4796-983c-a0ff4219b3ce,1,0,1,1.43
2809,red,a,1.5,b1b57df7-b4ab-43b2-a5fc-79ec5720fe9a,1,1,0,1.44
2810,blue,b,1.5,52d9e999-6b65-44f8-95d1-5cab18eaceb1,1,0,1,1.45
2811,red,a,1.5,79020d40-7744-43c0-beb0-4289776166e4,1,1,0,1.45
2812,blue,b,1.5,ec8b46ca-a8fe-4a33-9410-146138cfd48e,1,0,1,1.45
2813,blue,b,1.5,0509e08c-749f-4648-bf1f-dd03d7870902,1,0,1,1.45
2814,blue,b,1.5,979e75e5-517e-4a39-b9bf-b8c84f4bf1cb,1,0,1,1.45
2815,blue,b,1.5,192bb4bd-9d5d-4943-90bb-f33df60de148,1,0,1,1.45
2816,blue,a,1.0,452fc779-13ca-406d-9a28-9a9963a18851,1,1,0,1.45
2817,blue,b,1.5,edf01d0b-fd1c-47ca-a177-989dde773988,1,0,1,1.45
2818,blue,b,1.5,6a539a55-1cc9-4249-b047-0d4758e140f8,1,0,1,1.45
2819,blue,b,1.5,e0c58e4a-ff74-4568-b01b-4640fe7adedb,1,0,1,1.45
2820,red,a,1.5,5f75d03d-bdac-42f6-965d-0e5cb5bb214c,1,1,0,1.45
2821,red,a,1.5,c4d83194-df1c-4a1e-ae8b-e3f60fba5012,1,1,0,1.45
2822,blue,b,1.5,b75af810-843c-46ce-891e-4f72bc377421,1,0,1,1.46
2823,blue,b,1.5,02cd6d14-0ae7-4f97-ae31-da7c7d634035,1,0,1,1.46
2824,red,a,1.5,dce404d1-a694-43e8-98a2-04f883f08d2c,1,1,0,1.46
2825,blue,b,1.5,354f7776-f035-4812-8b07-40a07d473a6a,1,0,1,1.46
2826,blue,b,1.5,19c1598e-a687-4576-a27b-2bbe2b894738,1,0,1,1.46
2827,blue,b,1.5,a13f6be3-85e7-4aca-ba85-71bf9131730a,1,0,1,1.46
2828,red,a,1.5,4bcd11ee-0c86-40fd-aada-2ac3c468e23c,1,1,0,1.46
2829,red,a,1.5,c46d42c4-7522-47c6-87c4-b8a1fc8d691e,1,1,0,1.46
2830,red,a,1.5,12c06933-1411-4809-a756-abf62f55fd02,1,1,0,1.46
2831,blue,b,1.5,496050b1-bf73-4608-9d2c-61e10b2e3dca,1,0,1,1.46
2832,red,a,1.5,e68609cd-5348-4644-ba2e-3426e47e0a81,1,1,0,1.46
2833,blue,b,1.5,c4153617-cad1-469b-8f6e-e7573b1e7290,1,0,1,1.46
2834,red,a,1.5,cc12fde8-14ba-4cf5-826c-a0a88697ad72,1,1,0,1.46
2835,red,b,1.0,ea4fe568-4767-496c-94d7-b5863eebc05d,1,0,1,1.45
2836,red,a,1.5,80420985-1435-4a14-9004-b19a07103f27,1,1,0,1.45
2837,blue,b,1.5,fe31b666-ccb4-4fc9-8c11-2c77a7f90540,1,0,1,1.45
2838,red,b,1.0,da6d088c-7d59-46b7-85c7-25cc3bb5d031,1,0,1,1.44
2839,red,a,1.5,f2383dd0-2f54-4060-942a-f90bc9b81532,1,1,0,1.44
2840,blue,b,1.5,e675fa6c-75f3-427b-95f0-17c10e81528e,1,0,1,1.44
2841,red,b,1.0,1a4162ff-33d6-455e-911e-0b5cb2b9c3dc,1,0,1,1.43
2842,red,a,1.5,82fdd9dd-b32c-4c04-850e-00792633c018,1,1,0,1.43
2843,red,b,1.0,d5634ef6-f154-42b2-b004-636b2ee46805,1,0,1,1.43
2844,red,b,1.0,56785f88-5868-40d3-9a3a-f57d6e27eb91,1,0,1,1.42
2845,blue,b,1.5,adedcf1a-79d5-4ba7-ba40-c3743eca0cb0,1,0,1,1.43
2846,red,a,1.5,4efdd578-99d5-4066-91f5-32cef0addc42,1,1,0,1.43
2847,red,a,1.5,b68bcc71-e3b7-4eaf-a9ec-589a4220c8ed,1,1,0,1.43
2848,red,b,1.0,9f37004f-472a-43ab-9f88-193e4b6533ea,1,0,1,1.42
2849,blue,b,1.5,75f79f76-d088-43d7-9eba-ed7fdc430e36,1,0,1,1.42
2850,red,a,1.5,b5f6d0c3-7d24-4cf9-9f06-f21cb4b9b269,1,1,0,1.42
2851,red,a,1.5,4f33fe76-3af9-4402-a48f-5e72944c35a0,1,1,0,1.43
2852,blue,b,1.5,f436d62d-e6ea-4572-bfdf-1c90503dd4e8,1,0,1,1.43
2853,blue,b,1.5,c7ce7e96-cbcb-49f5-92db-5db6407b0fef,1,0,1,1.43
2854,blue,b,1.5,9ece66d5-e218-498e-a186-23f82afa7559,1,0,1,1.43
2855,red,b,1.0,aa93c9fc-d0ca-404c-8843-09100c07f0f1,1,0,1,1.42
2856,red,a,1.5,6c4fa9d1-f874-42ef-ba67-4a539e96a9f3,1,1,0,1.42
2857,red,a,1.5,30757fd5-23ef-4523-a803-b361fbde7dd0,1,1,0,1.42
2858,blue,a,1.0,4d5392d3-a406-4071-9709-b0304e7cb680,1,1,0,1.41
2859,blue,b,1.5,b08a5e87-27d3-4f3f-917e-85d41972a1de,1,0,1,1.41
2860,blue,a,1.0,00931c51-9bb5-4f85-b97f-f3ce2260121e,1,1,0,1.4
2861,red,a,1.5,26d507fc-eb8e-4928-8f87-472236cde98a,1,1,0,1.4
2862,red,a,1.5,32209e4c-2247-40a0-9bc7-ed4b1f6e0812,1,1,0,1.4
2863,red,a,1.5,c1577fd4-8b36-4cfe-b9a2-95eb6496a132,1,1,0,1.4
2864,blue,b,1.5,a09a4511-6775-4348-80fb-37081aa0f2bd,1,0,1,1.4
2865,red,b,1.0,280707f2-f83b-4b6b-b420-bee9bc64578a,1,0,1,1.39
2866,blue,b,1.5,bfea1119-10c7-41c1-bbdc-cc9a9217f1fc,1,0,1,1.4
2867,red,a,1.5,d94c6243-5251-477c-b9ea-d9502524e689,1,1,0,1.4
2868,blue,b,1.5,c31fd3c0-711f-43f0-a304-37c63a901465,1,0,1,1.4
2869,blue,b,1.5,76c3ad6e-3771-4d89-967b-2ed52a26b8de,1,0,1,1.4
2870,red,b,1.0,5916376a-717a-4c13-a50d-e8521e42164f,1,0,1,1.39
2871,red,a,1.5,c37c7c79-11de-4b85-92de-58e7344167f2,1,1,0,1.39
2872,blue,b,1.5,8c8eb84e-998b-4856-a032-f179ed0efb44,1,0,1,1.39
2873,blue,b,1.5,1e0488b3-91eb-4d56-bde9-db81cbd2b962,1,0,1,1.39
2874,red,a,1.5,3eaa78ac-3d02-4b92-a816-b478840b3155,1,1,0,1.39
2875,red,a,1.5,170f9778-6dc6-48f0-83ef-20b12fe4fd33,1,1,0,1.39
2876,red,a,1.5,9744d95d-7b23-45dc-8bfd-7c94975dd4f2,1,1,0,1.39
2877,red,b,1.0,415f3f17-01b2-47e2-9d27-49afa04f6aa6,1,0,1,1.38
2878,blue,b,1.5,5a2e2977-69c8-4c89-8563-24868895786d,1,0,1,1.38
2879,blue,a,1.0,5574b2fe-18ad-4408-a179-5014a8cccf1c,1,1,0,1.37
2880,red,a,1.5,2fb1aa45-f0f3-4a10-89ad-49907cd1b8d2,1,1,0,1.37
2881,blue,b,1.5,26fbdabe-a858-4ded-8bae-3ce299379fbc,1,0,1,1.37
2882,blue,b,1.5,63e7b46c-f069-4416-ad1a-b5e1df564390,1,0,1,1.37
2883,blue,b,1.5,40b7c6d8-8707-44ca-a046-485f7549d3a0,1,0,1,1.37
2884,blue,b,1.5,a9bba536-57c8-4d62-a5a8-4c537e50f717,1,0,1,1.37
2885,blue,b,1.5,9cbf557c-b029-42b4-990a-6aed9bf63f5d,1,0,1,1.38
2886,blue,a,1.0,7a5e2c1f-107c-44fb-b7f9-2cad4c6683dd,1,1,0,1.37
2887,blue,b,1.5,62788bd2-41d6-44c3-bfe0-cc35c5e4561d,1,0,1,1.37
2888,blue,b,1.5,9016c45c-ce7b-432a-8031-31890f819e04,1,0,1,1.38
2889,red,a,1.5,8a2211a0-1dec-4eae-96be-ad469690d107,1,1,0,1.38
2890,red,a,1.5,db995c44-b969-4033-ab7a-ea35f878084c,1,1,0,1.38
2891,blue,a,1.0,7a73d61f-daf4-410a-ae24-bb5d97242ebf,1,1,0,1.38
2892,red,a,1.5,e1bf7de7-4b16-412a-b403-f8de4069daef,1,1,0,1.38
2893,red,a,1.5,a972612a-96dd-4540-88c6-2876e92b7431,1,1,0,1.39
2894,blue,a,1.0,849508eb-e3f0-48a3-bebd-203a152b9d26,1,1,0,1.39
2895,blue,a,1.0,6c4ffca4-0f33-42a7-81a0-b23e21170d32,1,1,0,1.38
2896,blue,b,1.5,19e5ee01-f2e5-4f70-bcdb-93592e85631c,1,0,1,1.38
2897,red,b,1.0,806fbd60-05c5-47a2-8ef9-80cb87d3163e,1,0,1,1.37
2898,red,a,1.5,2dc85d91-6fc1-49eb-8057-d8eeff6a4d56,1,1,0,1.38
2899,blue,b,1.5,57f265d6-a18d-4a88-af25-bef86621e96c,1,0,1,1.38
